energy,zcr,spec_cent,mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,chroma_mean_0,chroma_mean_1,chroma_mean_2,chroma_mean_3,chroma_mean_4,chroma_mean_5,chroma_mean_6,chroma_mean_7,chroma_mean_8,chroma_mean_9,chroma_mean_10,chroma_mean_11,chroma_std_0,chroma_std_1,chroma_std_2,chroma_std_3,chroma_std_4,chroma_std_5,chroma_std_6,chroma_std_7,chroma_std_8,chroma_std_9,chroma_std_10,chroma_std_11,contrast_mean_0,contrast_mean_1,contrast_mean_2,contrast_mean_3,contrast_mean_4,contrast_mean_5,contrast_mean_6,contrast_std_0,contrast_std_1,contrast_std_2,contrast_std_3,contrast_std_4,contrast_std_5,contrast_std_6,tempo_mean,tempo_std,label
8.90E-12,0.008886719,1289.40451,-1109.896118,29.12385178,25.71484947,21.0165863,16.14700699,12.09277058,9.395372391,8.010475159,7.385756016,6.72000885,5.300596237,2.790288448,-0.640965223,0.635612607,1,0.675409138,0.316864282,0.12958245,0.105239734,0.072988063,0.066423044,0.089920692,0.084941365,0.133497983,0.333528847,0.121653758,0,0.115918711,0.139963046,0.074488424,0.035319436,0.028656065,0.024499821,0.031685691,0.056363106,0.108037025,0.135490581,15.42567807,13.39394665,15.1901547,16.74916726,7.695711101,5.415113319,5.419471652,9.174971282,4.053598312,3.415747244,5.685822981,6.840533315,4.900814325,3.575875657,126.0480183,0,0
8.34E-11,0.013183594,1210.473657,-1072.922852,74.00247192,52.39112091,27.69651222,8.578233719,-2.092636585,-6.575891018,-8.326152802,-9.009031296,-8.536204338,-6.692428589,-3.971441984,-1.118837714,0.096139275,0.095187321,0.123479463,0.27207917,0.551237762,0.274887383,0.126604125,0.17504482,0.487163395,1,0.676239848,0.194398612,0.08896932,0.077275485,0.089507788,0.120929532,0.094121531,0.093354173,0.105375275,0.112930618,0.091821335,0,0.154285014,0.167082712,7.892324602,7.101180801,16.36902567,18.95051535,17.0695166,8.295514333,7.059962845,2.690318102,2.95590019,5.891708866,1.865204411,5.052260526,5.151663678,5.292619407,125,0,0
6.79E-12,0.013671875,1014.181185,-1102.712158,37.00551605,27.62944984,15.43993568,3.958763123,-4.27916193,-8.579224586,-9.960817337,-10.22612572,-10.80466652,-12.01360607,-13.07997608,-12.8147459,0.451206684,0.135516614,0.21631901,0.469271034,0.759543836,0.712616563,0.584041119,0.687480271,0.314604819,0.091292091,0.375007898,0.9413293,0.110426486,0.085253797,0.054646358,0.053682521,0.07620132,0.244872272,0.288108677,0.061229788,0.046688169,0.053398218,0.06292896,0.076825798,9.826692674,13.01188478,17.54706786,22.35578394,15.76289887,12.39793698,9.357242862,2.644839049,3.271628788,5.503989748,7.647737474,7.928635674,11.06199913,9.996250965,126.0480183,0,0
6.64E-12,0.015332031,720.2452762,-1105.701904,34.1180954,28.12015915,19.78629684,11.06914806,3.835815907,-0.612868428,-1.825572968,-0.248609543,2.945356846,6.206221104,8.061476707,7.56098032,0.219390541,0.219536901,0.151487976,0.090779386,0.256364077,1,0.604468465,0.2241036,0.343038738,0.473439544,0.412676007,0.313470781,0.1058046,0.059014253,0.044136029,0.059433389,0.117058948,0,0.054861918,0.069015019,0.017648906,0.049195755,0.02230259,0.072539471,15.0031351,12.18367835,15.7880219,18.83197979,13.6829575,5.898593206,6.667813513,9.151701348,2.330570607,5.097156174,5.707727366,4.175777866,4.155908752,5.487427222,126.0480183,0,0
1.37E-11,0.009960938,1502.010193,-1098.980713,42.88882446,35.16974258,25.16812706,15.55639172,7.983366489,2.727156878,-0.835326076,-3.490115643,-5.719285488,-7.639897823,-9.135602951,-9.963857651,0.638316274,0.990969181,0.612367988,0.27631101,0.155306548,0.232776359,0.317380905,0.228936866,0.210727781,0.234104112,0.325026333,0.40223074,0.181893021,0.015312875,0.196823359,0.210805908,0.179687753,0.172069699,0.159656495,0.127323389,0.101652615,0.089946494,0.153217226,0.211645752,14.90351405,10.94948407,14.08182099,15.83620011,15.4126786,9.687740321,8.298207021,5.068765926,4.749883596,2.118818348,3.758048671,8.270575525,12.74747607,9.596911826,126.0480183,0,0
1.11E-11,0.009082031,1595.087144,-1097.580078,44.9788208,37.36803055,27.0162468,16.33101273,7.197178841,0.577197909,-3.374495268,-4.967625141,-4.716153145,-3.255505323,-1.312987924,0.414426863,0.259322405,0.331718683,0.472183645,0.756299317,0.945990562,0.576032639,0.331733733,0.463903815,0.606050313,0.777102292,0.579217315,0.282425165,0.083549216,0.085023485,0.075901486,0.11020723,0.108018771,0.08618395,0.088824071,0.074525207,0.20930092,0.157584652,0.105615638,0.131118283,11.00808601,9.660219784,14.34872561,16.12655689,13.56909127,6.93434416,6.707524667,5.011205939,4.338285355,3.939299142,6.860335899,9.312998903,6.603713854,5.130799357,125,0,1
1.68E-11,0.021191406,1142.024232,-1092.695679,49.04857254,34.97814941,18.59132004,4.574185371,-5.741632938,-12.58853626,-15.63177776,-14.25014305,-9.083345413,-2.27064085,3.786637783,7.295336723,0.075667486,0.061093111,0.050809957,0.344781309,1,0.376441538,0.103334233,0.085534744,0.040154591,0.027957935,0.046798624,0.066392265,0.016775481,0.011971402,0.022227347,0.077753559,0,0.089979425,0.037197582,0.030234676,0.015924573,0.011848665,0.012450784,0.013774635,18.49725151,8.925827542,20.28166911,15.86081187,20.85859806,16.98187437,9.259752748,5.75851824,1.60513145,7.829232143,7.395932294,7.770168208,10.67321419,10.64148759,126.0480183,0,0
3.41E-12,0.01015625,1027.134116,-1112.624756,25.37187195,22.13846207,17.32030678,11.63903999,5.875384331,0.718738735,-3.343392134,-6.074413776,-7.475472927,-7.727693081,-7.116936684,-5.966540337,0.683174551,1,0.535491884,0.207717612,0.082293667,0.063104741,0.092247389,0.12885493,0.163904756,0.184359625,0.264526665,0.389324814,0.136555716,0,0.139091954,0.122729242,0.077963695,0.060770642,0.054541007,0.050030265,0.033470158,0.036520801,0.06436304,0.140805915,14.30967675,12.7437169,18.05802338,17.27408239,10.74706378,7.006301797,7.497828536,6.114271684,4.285375178,3.107467627,6.702666146,7.340106254,5.551543341,5.644124741,126.0480183,0,1
9.24E-12,0.016015625,1139.233628,-1107.052856,31.6798954,24.38542557,14.6565733,5.042113304,-2.513558865,-7.285059929,-9.733312607,-10.91663933,-11.71871185,-12.33209801,-12.25893784,-10.77923393,0.568186343,0.113990784,0.082565285,0.175584823,0.295561612,0.224654242,0.072720125,0.033889577,0.03682664,0.064405426,0.387594163,1,0.123386107,0.097603649,0.063142359,0.055460829,0.064783335,0.056961142,0.050665315,0.03031067,0.024125494,0.057356898,0.12391831,0,9.836380429,11.49083651,19.6709488,17.99236108,13.54773787,14.6526337,8.517706461,5.432832991,4.068255567,8.728414078,5.243023587,8.029393422,11.60663017,10.05146244,126.0480183,0,0
1.96E-12,0.01328125,1298.403187,-1113.906494,23.32002258,19.49126434,14.02597618,7.98638916,2.379079819,-2.072741032,-5.017181396,-6.435050964,-6.539315701,-5.677965641,-4.266685009,-2.735939026,0.106696084,0.093900256,0.115616277,0.186102033,0.387820959,0.260577142,0.136656523,0.216837242,0.603630185,1,0.564296126,0.165305555,0.049333379,0.050077934,0.060663547,0.098998584,0.13032715,0.07725884,0.126699775,0.164789096,0.181936428,0,0.151656896,0.10173367,10.62534036,8.542776562,15.9140188,15.51760274,18.12509498,5.579265485,6.261668403,4.243519311,4.084510028,3.718576845,3.832451534,11.00567315,4.236298704,4.383929454,125,0,1
6.10E-12,0.012402344,1588.879703,-1104.991821,33.16110229,23.28814316,13.26545429,7.355706215,5.828849792,5.912853718,4.809894562,1.755100608,-2.220632792,-5.682477951,-7.652075768,-7.662772179,0.350147516,0.564344287,0.45686388,0.38942036,0.395588368,0.483338892,0.622211814,0.816046834,1,0.721346378,0.471147925,0.319153845,0.14886044,0.062388685,0.126213193,0.238452822,0.214048356,0.133705705,0.150811389,0.07278017,0,0.099696875,0.174477041,0.13921389,14.0453923,10.78455647,7.962301409,17.80602482,17.49860683,6.336259878,8.20747744,2.127256797,3.302298158,1.961051535,2.868121597,1.702698832,2.876046107,4.72174393,125,0,1
4.12E-12,0.022265625,1915.945624,-1114.896484,21.30806351,15.87089348,8.42681694,0.891573429,-4.90875721,-7.761659145,-7.391174316,-4.487772465,-0.447153151,3.089858532,4.746944427,3.81452632,0.102684595,0.179051548,0.137324885,0.087240681,0.325431377,1,0.354251087,0.053472884,0.029303867,0.01786894,0.020148084,0.049580779,0.022690164,0.055907741,0.05786635,0.055692695,0.104204237,0,0.079048924,0.031748462,0.016990654,0.012544176,0.015976721,0.015951408,15.39270577,13.52136186,17.36540575,14.20529163,9.927742206,5.581918487,6.444677887,12.66616259,3.71059527,4.925887556,2.377612076,8.645167555,4.973153747,5.779425924,126.0480183,0,0
3.49E-12,0.012011719,1263.023482,-1110.291504,28.15894699,23.58927536,17.14261627,10.20726967,4.120831013,-0.187923715,-2.40558362,-2.833151817,-2.194584608,-1.334641457,-0.917483449,-1.227628589,0.333490938,0.236677691,0.207542822,0.238428429,0.192751586,0.416940749,1,0.724737465,0.297768056,0.240468025,0.277821243,0.357263774,0.011431107,0.035244375,0.075423628,0.083518684,0.12174318,0.145913705,0,0.134173378,0.162945256,0.087404318,0.057665955,0.010771607,13.99685873,12.56181133,18.42977007,18.24157422,14.20849932,8.357712658,7.01300713,5.13163402,4.362332583,3.924018003,5.239694008,9.49928849,10.39008479,7.072428809,126.0480183,0,1
1.72E-12,0.014550781,1099.484325,-1113.148315,23.81369591,18.53642273,11.47780132,4.511306763,-0.855805278,-3.960627794,-5.047058582,-4.927113533,-4.44639349,-4.038934231,-3.590073347,-2.651079655,0.411095709,0.865792453,0.370886981,0.099793628,0.083642744,0.136421993,0.15843001,0.199999958,0.326338589,0.715288162,0.970270753,0.348981559,0.060702819,0.101271018,0.126236677,0.077548601,0.044373374,0.050928973,0.06043651,0.049832538,0.056008939,0.124542341,0.059458524,0.126038,11.06418985,9.55168094,14.95061704,21.3720428,16.03308867,7.755248312,7.645164465,6.115580657,3.415160693,4.32463443,6.218351299,7.849045217,5.018313646,5.149855438,126.0480183,0,0
2.03E-12,0.01875,1692.091194,-1112.930298,23.76807785,17.43555069,8.685285568,-0.382827848,-7.799136162,-12.24440289,-13.30731392,-11.44279671,-7.705255985,-3.385756731,0.327748001,2.596156359,0.367813259,0.832483113,0.56462872,0.238909215,0.302359283,0.724104941,0.329991043,0.101554371,0.113619961,0.118030943,0.095723003,0.141291261,0.07903111,0.237128541,0.229994744,0.08960215,0.148650035,0.233372003,0.131268993,0.029634271,0.021895062,0.038470875,0.043510802,0.038897235,10.53123585,8.205190295,11.5078836,13.69111001,10.46294249,8.271188083,6.673103622,6.725031449,2.829767808,3.039455544,3.056734471,6.503710109,7.577808152,6.080829045,126.0480183,0,0
1.72E-11,0.014160156,1388.810104,-1091.272827,49.0177002,31.65207863,16.4224472,10.7779665,12.51021576,13.95422649,10.10675812,2.182715178,-5.547421455,-10.4292345,-12.29545975,-11.23433018,0.261778891,0.404488027,0.755936384,0.389204592,0.196085587,0.212969899,0.412048995,0.608739614,0.974072814,0.98989886,0.617657125,0.372658432,0.155534893,0.098450772,0.049134418,0.11479596,0.104705118,0.10897328,0.141975477,0.127972737,0.029219037,0.013564447,0.106555417,0.142803788,7.630671688,10.74176261,12.6238776,20.19472495,23.73597632,8.150774639,6.634341937,2.091498187,2.226016422,2.147350552,3.792617318,9.021338449,8.151882547,5.27516261,125,0,0
2.86E-11,0.007128906,988.1195402,-1096.71582,45.99920654,38.19506073,28.56018639,20.15075493,14.67519855,12.10413551,11.31416321,11.0512867,10.49548626,9.259580612,7.170921326,4.21692276,0.570962608,0.820248008,0.78975147,0.632225394,0.744277954,0.984228313,0.818209171,0.656733155,0.437543154,0.244450733,0.190108836,0.286284208,0.217730045,0.148733765,0.155902848,0.173609152,0.057081617,0.025410587,0.057220168,0.160160601,0.164096966,0.160110265,0.154618323,0.179523915,12.12059027,13.14257136,11.20285704,19.57075787,16.60683342,14.2739113,6.907560234,6.274649153,3.235986808,4.057426046,4.506370572,4.246657341,7.668675849,5.989366452,126.0480183,0,0
2.81E-13,0.003417969,1712.344811,-1126.666016,6.622406006,6.529295444,6.376074791,6.165638447,5.901936054,5.589883327,5.235242367,4.844475269,4.424604893,3.983032227,3.527377605,3.065293789,0.525801957,0.467844188,0.52143985,0.653880239,0.827153504,0.968356252,0.90532285,0.788550973,0.783337474,0.865103364,0.774953783,0.656224132,0.229992464,0.200180575,0.164244562,0.129646897,0.062074039,0.063287519,0.03949837,0.070176311,0.092464373,0.082685508,0.133368045,0.2124497,10.14866928,9.069527053,8.700408377,10.5797343,7.011925981,5.473027966,5.701278821,4.26531699,1.39853681,2.615732473,3.459863201,6.148073254,5.001095464,4.155120451,126.0480183,0,1
5.97E-12,0.003613281,806.5340209,-1117.256836,19.75551605,19.1564827,18.20608902,16.9702034,15.52978706,13.97177124,12.37987137,10.82668781,9.368066788,8.040326118,6.860370636,5.828386784,0.715605855,0.72730267,0.748456657,0.800437629,0.91389668,1,0.901040077,0.807880044,0.715714633,0.662942231,0.634164512,0.661064982,0.136745408,0.118284151,0.078565069,0.066986389,0.037863817,0,0.043102518,0.095371194,0.083087064,0.084812298,0.077084117,0.114887953,12.78431216,10.31229281,8.058767043,10.97175186,14.88296022,7.856944211,6.201222886,6.637806911,4.394977046,2.005476676,3.603788068,4.87297822,5.406125781,4.166402569,126.0480183,0,1
9.31E-12,0.013867188,1228.026048,-1105.09668,34.68610764,27.80794144,17.95590401,7.021238804,-3.152596712,-11.14899731,-16.14451599,-17.90439606,-16.70989609,-13.28399944,-8.699388504,-4.203528404,0.094690785,0.340816528,0.885607898,0.796185136,0.944172263,0.679135382,0.211301059,0.100607738,0.119060442,0.120634913,0.07037656,0.058608711,0.092294745,0.172146782,0.10664285,0.079662427,0.077233225,0.134162992,0.126272991,0.037398383,0.046095975,0.066081323,0.069422029,0.060270254,9.031936801,16.74021652,16.42448647,16.60387053,18.84806165,9.86078785,7.733760069,5.031795131,4.958755,3.966637116,4.933524381,6.732953721,12.18887476,8.480190049,126.0480183,0,0
9.49E-13,0.014257813,1117.535047,-1120.59668,14.10305977,11.09055614,7.17292881,3.441369534,0.639220178,-1.049260497,-1.879451036,-2.231971979,-2.343695164,-2.257297993,-1.98097384,-1.686749458,0.500599265,0.962265134,0.715861022,0.308939964,0.245964378,0.530897319,0.233286709,0.077146344,0.069176003,0.080122545,0.102729604,0.240351155,0.083153181,0.07546971,0.07564757,0.105049968,0.148306757,0.38850373,0.167554468,0.047210619,0.023524893,0.033464525,0.066704988,0.0838781,13.54203252,13.19385955,11.63258541,21.2795032,10.34754021,12.76508762,6.503254382,10.07791536,3.461139209,1.024538099,6.665212639,8.240578612,10.72795618,5.642506977,126.0480183,0,0
4.83E-12,0.009667969,814.9800105,-1105.530518,34.78939056,30.07657814,23.72390175,17.09230423,11.0179348,5.747677803,1.260152578,-2.404974699,-5.062644005,-6.506520271,-6.666140556,-5.697498322,0.290372103,0.318118513,0.440068334,0.525549233,0.49811253,0.418882698,0.469878674,0.555005372,0.707578182,0.998004079,0.711948395,0.364590287,0.150806934,0.188967779,0.273120821,0.330248177,0.178860873,0.079205118,0.117876738,0.060088906,0.072707243,0.003991961,0.132596761,0.169562563,15.29504148,8.207077855,13.95862259,14.49443911,20.68897782,6.853890409,6.225864702,4.949432468,2.073184488,2.739076886,4.856039289,4.417536543,5.22984328,3.964731156,125,0,1
3.67E-12,0.00546875,529.2206738,-1119.160156,17.01156235,16.28972244,15.23674965,14.03412151,12.86140251,11.84800053,11.04001045,10.39155865,9.782979965,9.060411453,8.085447311,6.780398369,0.189744592,0.244539544,0.381762683,0.525654972,0.746767879,1,0.831876755,0.615636766,0.407338202,0.250022471,0.183115453,0.16961813,0.140199691,0.147182643,0.172695786,0.167061046,0.07764373,0,0.023402492,0.08463455,0.104454108,0.11061731,0.101498373,0.117482603,13.8781577,15.90817181,14.91151904,11.59290273,10.22870176,5.548765666,5.777271884,3.603283953,2.151437894,2.591841496,3.165603586,6.310184715,4.679261086,3.666796807,126.0480183,0,1
4.69E-12,0.019628906,943.5940571,-1102.365601,36.35160065,26.35451126,17.4567337,11.21589565,6.229586601,2.770812988,1.179105997,-0.371598542,-2.418809652,-2.393647432,0.134652406,0.773354352,0.121438041,0.256047904,0.322352797,0.271899402,0.268636554,0.577326775,0.674068213,1,0.760676026,0.483008623,0.208510667,0.111220457,0.068849958,0.069620445,0.037703045,0.051395342,0.104755275,0.197273269,0.059558243,0,0.093839884,0.100034595,0.065511361,0.052641165,12.99740235,10.6252398,10.92921068,19.88129388,21.43863649,16.45807029,8.421405557,6.276648594,2.521343107,1.638004822,3.694738226,4.189345973,4.466189327,7.984853425,126.0480183,0,1
4.14E-12,0.009765625,805.9438014,-1109.597046,29.56338882,26.10119057,21.00936508,15.08115387,9.082285881,3.593595505,-1.035891771,-4.636584759,-7.127511501,-8.458158493,-8.621526718,-7.722825527,0.830020249,0.33638978,0.145405486,0.102685489,0.099439189,0.188865453,0.370102972,0.280599654,0.167780668,0.239038706,0.617712975,1,0.065884694,0.131755412,0.106045261,0.060999557,0.072090246,0.101177819,0.05146933,0.056732282,0.104257695,0.121962056,0.09862224,0,10.18961393,10.6605663,17.37992042,19.39415269,18.52335381,9.846198698,8.007975396,6.308048091,5.042745578,5.024699679,3.410315441,9.244578701,11.66350012,8.884434863,126.0480183,0,1
1.52E-11,0.0109375,1551.954434,-1102.011353,37.49372101,27.50899887,16.32069778,8.077649117,4.014424324,2.613911867,1.485062599,-0.878736138,-4.519324303,-8.378782272,-10.98477364,-11.22873497,0.123005942,0.088599481,0.070574209,0.162322655,0.464950085,1,0.730406106,0.244700596,0.086849034,0.047272854,0.030771744,0.039525498,0.10668122,0.07439439,0.052574612,0.088066831,0.111254625,0,0.131076783,0.145712823,0.066520803,0.04462323,0.034421038,0.042188983,18.11173347,14.8486272,15.38193496,23.17436363,19.77580002,15.08892737,19.5413728,6.937139751,6.090026127,4.04873826,10.17689803,10.18737692,10.11990744,12.02482021,126.0480183,0,0
8.37E-12,0.01953125,1702.468628,-1101.923218,38.23308182,29.16952896,17.36410141,6.0594697,-2.44270587,-7.229665279,-8.421206474,-6.602156162,-2.599302292,2.375684738,6.670740604,8.627918243,0.074253559,0.051243871,0.055536449,0.328490555,1,0.432125181,0.121716872,0.079293869,0.051664591,0.044396743,0.055380743,0.079997882,0.007812897,0.011376201,0.030104725,0.093638048,0,0.094892196,0.055264223,0.021620555,0.020694226,0.010408876,0.005553851,0.005825619,14.94137803,8.84454879,18.8714897,14.94850433,16.29152626,12.78551976,8.542048541,5.037277351,1.87262351,5.071369552,5.9400188,9.770032279,12.78487321,10.04593791,126.0480183,0,0
5.84E-12,0.020800781,1360.097199,-1108.02002,30.44954872,23.48290634,14.04956055,4.453264713,-3.407033443,-8.432553291,-10.30102539,-9.273976326,-6.082348824,-1.90100956,1.78597331,3.585665941,0.022377025,0.049376816,0.093611196,0.397574991,1,0.38733381,0.163758203,0.087059006,0.026320497,0.018311592,0.01296033,0.015490055,0.010081625,0.015636289,0.037160914,0.085036114,0,0.105110839,0.035289019,0.02228762,0.017583344,0.011436761,0.007552035,0.006541198,12.6335758,10.58221593,18.21561901,18.05431338,17.55728878,15.91376668,7.970553789,3.391650999,2.701387442,5.778784924,8.300929147,11.48316706,14.57462955,8.619098736,126.0480183,0,0
1.59E-11,0.017773438,2414.885246,-1103.030029,35.93969727,27.50356483,18.61344528,11.60535908,8.982833862,7.721785545,5.741307735,3.163738728,-1.297873855,-6.445389748,-10.61859035,-12.86618233,0.107985571,0.11140082,0.111983597,0.196230724,0.468180895,1,0.784612,0.305358827,0.110603496,0.057723153,0.04170711,0.049971063,0.107200474,0.08650782,0.055281572,0.087744161,0.135048285,0,0.085917257,0.133133084,0.075927585,0.048349578,0.035619721,0.046309449,13.15252421,11.987747,12.6436361,15.01460495,16.27119997,13.78890696,18.01397874,3.879509402,4.493284632,2.564014921,2.558751018,2.628534217,6.166862752,8.100327316,126.0480183,0,0
3.19E-11,0.011523438,1980.942205,-1095.221924,46.05955887,33.22468185,18.10852242,5.865722656,-1.44425559,-5.084442616,-7.651525974,-10.74154949,-13.99468231,-15.86389732,-15.15899849,-12.10601616,0.027309572,0.048771136,0.045062944,0.037240036,0.088939212,0.367242277,0.959735751,0.762733579,0.427069604,0.182772741,0.065383404,0.034319039,0.022317899,0.018548407,0.030735523,0.039521143,0.059035711,0.079185486,0.068111606,0.28486219,0.232856229,0.109722689,0.0608619,0.034016866,12.01604214,13.38491834,17.47575401,16.16168642,10.60873969,9.870381794,8.772046034,6.415187402,3.98405687,3.152551013,5.25639414,7.633107274,12.48482988,10.56487128,126.0480183,0,0
2.12E-11,0.012207031,1375.552938,-1096.672852,45.51664352,35.97058868,23.2361927,10.53012848,0.242121503,-6.635968208,-10.31227684,-11.59761143,-11.37331581,-10.35691833,-9.113507271,-8.131120682,0.103428945,0.073624812,0.13634184,0.398664176,0.901485443,0.850856662,0.786185861,0.522546887,0.178368375,0.096014634,0.108400986,0.115757838,0.029527672,0.056081571,0.111879632,0.170778751,0.120672926,0.147210136,0.132788405,0.079506353,0.148260608,0.102453522,0.056392461,0.021026546,8.511680526,10.48671832,14.47079363,15.57737676,17.77038645,8.986717894,8.348108367,3.333451823,2.92589472,4.102239083,4.892176143,9.631805903,11.62448044,9.705860643,126.0480183,0,0
1.02E-11,0.013085938,1274.470896,-1101.995605,37.90452957,28.34735489,16.27646446,5.518552303,-1.366130948,-3.967345715,-3.757050991,-2.97386837,-3.355299711,-5.372254372,-8.252725601,-10.64191055,0.95945704,0.712793291,0.582058072,0.410887629,0.122346021,0.062178709,0.177332968,0.140747398,0.094240725,0.196603253,0.52190125,0.909440219,0.081085846,0.195474684,0.087565251,0.051798001,0.045576725,0.045484073,0.069642313,0.071961671,0.070956588,0.078075655,0.04642307,0.045942046,12.8250572,10.94239565,16.18132099,17.25076544,16.53044161,13.68991761,8.180101011,3.582888356,3.033182738,5.511557274,6.093562636,9.646206342,11.01006792,8.915451685,126.0480183,0,0
4.93E-12,0.0125,2022.170237,-1108.963623,29.98202896,25.36318779,19.11923599,12.78176594,7.517018795,3.733628511,1.078406811,-1.205278635,-3.759845734,-6.710360527,-9.579613686,-11.55377293,0.61414516,0.698686481,0.794065833,0.516965389,0.25538221,0.21677193,0.277396113,0.289792836,0.335020453,0.555064678,0.890713692,1,0.262303323,0.153650567,0.112953186,0.239044517,0.210127518,0.185624212,0.163443431,0.143126771,0.149701446,0.156284437,0.074399218,0,15.35819139,9.794050412,13.58336916,17.01233961,14.16102708,7.990356484,8.063401369,6.930279878,5.087928119,4.300288507,6.258020696,12.13115631,10.09053831,9.159215999,126.0480183,0,1
4.51E-12,0.00859375,1244.173409,-1105.156738,33.75682831,25.62965775,16.77663803,10.6083107,7.781093597,6.467288971,4.360795498,0.554384887,-4.049032688,-7.678769112,-8.975000381,-7.761301994,0.253076524,0.406445801,0.603992105,0.600615263,0.571521521,0.488331228,0.579626977,0.744843841,0.868896663,0.844659448,0.44030562,0.254137039,0.09735547,0.191354781,0.248798966,0.284411281,0.22575964,0.142457038,0.147034064,0.16903685,0.185457796,0.206601396,0.083759807,0.021325273,12.74143671,9.479533757,10.91164688,17.40423557,22.46348915,9.1349645,8.153222034,4.139254283,3.623666582,2.229442282,3.515642773,7.828423983,4.536905923,5.212856143,125,0,1
3.78E-12,0.010839844,1103.538193,-1107.86731,31.61658096,27.21477699,21.20051193,14.89219856,9.224489212,4.526772022,0.689688087,-2.463597059,-4.896929741,-6.365347862,-6.667307377,-5.919939041,0.146663934,0.200114086,0.360769749,0.63116467,0.657987297,0.441486657,0.370497882,0.490309328,0.739489913,1,0.610783577,0.212908417,0.032820918,0.066625901,0.103963524,0.076268874,0.06099293,0.100239791,0.102887377,0.071966238,0.109986879,0,0.069457568,0.069304481,8.870491276,8.272798611,19.30752329,16.3949065,21.04294688,7.832339572,6.540532319,3.304481374,1.953012422,4.093802025,3.288102579,8.229207135,6.957320003,4.420705019,125,0,1
7.34E-12,0.00625,1189.646729,-1116.081177,20.73810768,18.42685127,15.52436352,12.90173912,11.02584839,9.790370941,8.684934616,7.158437252,4.937187672,2.126084805,-0.916499734,-3.803179264,0.547951043,0.435886294,0.384252161,0.429202378,0.736216187,0.982087493,0.859184146,0.756238461,0.462701619,0.284840405,0.292999178,0.384182006,0.062196638,0.068092778,0.103093587,0.097450309,0.020958781,0.027465558,0.084385179,0.207498252,0.245903388,0.265231222,0.219226062,0.144093871,19.01826325,14.29531554,15.11127682,20.80538613,12.89472785,9.436956052,8.615142162,8.068921204,1.743760063,9.430078637,9.777449679,10.36606294,9.485175807,8.428700588,126.0480183,0,1
2.82E-12,0.0046875,995.6581298,-1118.699097,17.58346176,16.64390945,15.29696655,13.80715656,12.43571568,11.36984634,10.67401123,10.27700043,9.998281479,9.605696678,8.888015747,7.721173286,0.24021773,0.246077299,0.318249017,0.444854021,0.685091853,1,0.906378627,0.739167333,0.580756903,0.445120722,0.340047956,0.268595994,0.065148473,0.057523344,0.067742884,0.069945008,0.035323594,0,0.057829011,0.142990723,0.169750467,0.173348755,0.126986623,0.086864039,10.60325382,11.87471453,16.51988414,13.86377584,8.779975227,6.053050286,5.57869444,7.377068374,1.396583495,4.128137051,4.251323638,5.220898732,5.912204502,3.784721555,126.0480183,0,1
1.84E-12,0.012207031,1137.43356,-1114.431763,22.79512215,19.5691433,14.94504261,9.759266853,4.75365591,0.415422261,-3.026306868,-5.48980999,-6.919451714,-7.247699738,-6.464312553,-4.733586311,0.350920737,0.391747922,0.585229754,0.493460476,0.221396521,0.166305929,0.205426723,0.227402896,0.366235405,0.942540824,0.904428482,0.402956903,0.111326039,0.123820081,0.14388673,0.079890929,0.058776766,0.068056092,0.076778881,0.130471066,0.177106544,0.079248354,0.113493644,0.169122353,15.36299876,6.229053028,17.5327777,18.27668171,15.893062,10.08598475,7.367560562,4.793840144,3.747277651,3.939436651,3.329610345,9.177171895,11.30047749,7.564529695,126.0480183,0,1
4.29E-12,0.012988281,1403.255799,-1110.294556,28.39253616,24.36946487,18.34829903,11.20950603,3.933205128,-2.57667017,-7.636639595,-10.87076473,-12.23122215,-11.95751858,-10.4904232,-8.362131119,0.18020457,0.627210021,0.46726805,0.174683958,0.210342258,0.456709474,0.856898665,0.7994712,0.948526978,0.697578728,0.183110088,0.075327367,0.078097656,0.207892537,0.268467695,0.202033818,0.18862465,0.261294633,0.12362837,0.163623124,0.098168164,0.149395123,0.160455257,0.06467595,15.99219366,10.99808415,17.65679761,16.89555316,13.43443712,10.19134538,7.945683511,3.140279112,3.443421598,4.14799849,7.958500955,8.074644104,12.45092333,8.8683339,126.0480183,0,1
7.44E-12,0.009375,1933.436395,-1109.823853,29.0713253,25.09857559,19.18971825,12.24563313,5.240625858,-0.967480004,-5.778605461,-8.914588928,-10.40297413,-10.50043964,-9.589487076,-8.082082748,0.598480642,1,0.663840652,0.279120058,0.083667815,0.05630346,0.05856378,0.066238776,0.0991069,0.172496527,0.25494501,0.341063231,0.075568318,0,0.144786313,0.148576051,0.085514866,0.057620227,0.05087667,0.049855545,0.074229516,0.1238463,0.146143451,0.122388594,11.12942171,13.9606098,14.17189541,14.72938727,9.38461412,5.350467333,6.324233127,6.606431508,5.823099597,7.35671576,7.020745614,9.149381235,4.867527996,5.662191441,126.0480183,0,1
